highest_layer,transport_layer,src_ip,dst_ip,src_port,dst_port,ip_flag,packet_length,transport_flag,time,timestamp,geo_country,data,type,code,checksum
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:46.373000,1623714166373,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:46.399000,1623714166399,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:46.399000,1623714166399,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:46.424000,1623714166424,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:46.425000,1623714166425,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:46.425000,1623714166425,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:46.465000,1623714166465,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:46.465000,1623714166465,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:46.506000,1623714166506,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:46.507000,1623714166507,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:46.507000,1623714166507,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:46.507000,1623714166507,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:46.534000,1623714166534,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:46.535000,1623714166535,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:46.535000,1623714166535,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:46.607000,1623714166607,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:46.610000,1623714166610,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:46.639000,1623714166639,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:46.639000,1623714166639,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:46.640000,1623714166640,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:46.640000,1623714166640,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:46.681000,1623714166681,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:46.681000,1623714166681,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:46.716000,1623714166716,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:46.716000,1623714166716,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:46.717000,1623714166717,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:46.717000,1623714166717,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:46.752000,1623714166752,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:46.753000,1623714166753,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:46.800000,1623714166800,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:46.800000,1623714166800,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:46.801000,1623714166801,Unknown,,155,DIO,1
DATA,UDP,::212:740b:b:b0b,::1,1884,1884,-1,73,-1,2021-06-14 23:42:46.873000,1623714166873,Unknown,,-1,-1,-1
DATA,UDP,::212:7402:2:202,::1,1884,1884,-1,73,-1,2021-06-14 23:42:46.873000,1623714166873,Unknown,,-1,-1,-1
ICMP,NONE,::1,::212:740b:b:b0b,-1,-1,-1,125,-1,2021-06-14 23:42:46.873000,1623714166873,Unknown,,1,-1,0
ICMP,NONE,::1,::212:740b:b:b0b,-1,-1,-1,125,-1,2021-06-14 23:42:46.873000,1623714166873,Unknown,,1,-1,0
DATA,UDP,::212:7406:6:606,::1,1884,1884,-1,73,-1,2021-06-14 23:42:46.908000,1623714166908,Unknown,,-1,-1,-1
ICMP,NONE,::1,::212:7406:6:606,-1,-1,-1,125,-1,2021-06-14 23:42:46.908000,1623714166908,Unknown,,1,-1,0
DATA,UDP,::212:7404:4:404,::1,1884,1884,-1,73,-1,2021-06-14 23:42:46.909000,1623714166909,Unknown,,-1,-1,-1
ICMP,NONE,fe80::212:7402:2:202,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:46.981000,1623714166981,Unknown,,155,DIO,1
DATA,UDP,::212:740f:f:f0f,::1,1884,1884,-1,73,-1,2021-06-14 23:42:47.028000,1623714167028,Unknown,,-1,-1,-1
DATA,UDP,::212:740f:f:f0f,::1,1884,1884,-1,82,-1,2021-06-14 23:42:47.073000,1623714167073,Unknown,,-1,-1,-1
DATA,UDP,::212:740f:f:f0f,::1,1884,1884,-1,82,-1,2021-06-14 23:42:47.074000,1623714167074,Unknown,,-1,-1,-1
DATA,UDP,::212:7410:10:1010,::1,1884,1884,-1,73,-1,2021-06-14 23:42:47.074000,1623714167074,Unknown,,-1,-1,-1
ICMP,NONE,::1,::212:7404:4:404,-1,-1,-1,125,-1,2021-06-14 23:42:47.074000,1623714167074,Unknown,,1,-1,0
DATA,UDP,::212:740a:a:a0a,::1,1884,1884,-1,73,-1,2021-06-14 23:42:47.139000,1623714167139,Unknown,,-1,-1,-1
DATA,UDP,::212:740a:a:a0a,::1,1884,1884,-1,82,-1,2021-06-14 23:42:47.140000,1623714167140,Unknown,,-1,-1,-1
DATA,UDP,::212:7409:9:909,::1,1884,1884,-1,73,-1,2021-06-14 23:42:47.191000,1623714167191,Unknown,,-1,-1,-1
DATA,UDP,::212:7405:5:505,::1,1884,1884,-1,73,-1,2021-06-14 23:42:47.192000,1623714167192,Unknown,,-1,-1,-1
DATA,UDP,::212:7413:13:1313,::1,1884,1884,-1,73,-1,2021-06-14 23:42:47.193000,1623714167193,Unknown,,-1,-1,-1
ICMP,NONE,::1,::212:7405:5:505,-1,-1,-1,125,-1,2021-06-14 23:42:47.195000,1623714167195,Unknown,,1,-1,0
DATA,UDP,::212:7411:11:1111,::1,1884,1884,-1,73,-1,2021-06-14 23:42:47.195000,1623714167195,Unknown,,-1,-1,-1
DATA,UDP,::212:7411:11:1111,::1,1884,1884,-1,82,-1,2021-06-14 23:42:47.196000,1623714167196,Unknown,,-1,-1,-1
ICMP,NONE,::1,::212:7413:13:1313,-1,-1,-1,125,-1,2021-06-14 23:42:47.244000,1623714167244,Unknown,,1,-1,0
DATA,UDP,::212:740d:d:d0d,::1,1884,1884,-1,73,-1,2021-06-14 23:42:47.245000,1623714167245,Unknown,,-1,-1,-1
